Player,Dim_1,Dim_2,Dim_3,Dim_4,Dim_5,Dim_6,Dim_7,Dim_8,Dim_9,Dim_10,Dim_11,Dim_12,Dim_13,Dim_14,Dim_15,Dim_16
Fernando José Torres Sanz,0.08592509,-0.012425225,-0.021009315,-0.043092128,0.004010396,0.43460584,-0.0020250382,-0.033486433,-0.015855514,-0.00060333003,0.15021828,0.021592118,0.011073815,-0.13066812,-1.2970899,0.11553536
Fernando Llorente Torres,0.41421777,0.030109609,0.011471873,0.008830721,-0.015010108,0.37687272,0.021644892,0.008610422,-0.014904453,0.027468516,-0.05729339,0.09015515,0.015268368,0.09563132,-0.9316024,0.4485109
Fernando Navarro i Corbacho,0.13076536,-0.0188387,-0.010811205,0.22650331,0.015538345,-0.33985615,-0.012178474,-0.0055002375,0.016549485,0.013501748,-0.0017492162,-0.064256944,-0.006662465,-0.021981038,0.82574433,-0.100612745
Filipe Luís Kasmirski,-0.4349696,-0.11124597,-0.02616999,0.8195027,-0.08658232,0.13229184,-0.009831177,0.026121056,-0.01725394,0.17486715,0.23971945,0.2872911,-0.031689454,-0.25012922,0.43151727,-1.2410718
Francisco Alcácer García,0.48098153,0.02048641,0.011640597,-0.4646697,-0.035549387,0.5809617,0.022439163,0.051699445,-0.042672895,-0.087066874,-0.027644463,0.07069934,0.008069625,0.12818272,-0.9030518,0.22152235
Francisco Guillermo Ochoa Magaña,0.09882031,0.030268406,-0.022767765,0.36347458,0.038481984,0.15383038,0.011720821,0.04548639,0.025218112,-0.12350739,-0.23895468,-0.17718635,0.018869868,0.13496518,0.5455534,1.9293303
Francisco José Molinero Calderón,-0.2215718,-0.08411049,-0.01955373,0.2783896,-0.024392415,-0.14747494,-0.02978645,-0.001725914,0.014245831,0.075535975,0.08540547,0.1026934,-0.018957943,-0.1519332,0.2859727,0.29319742
Francisco Manuel Rico Castro,-0.04717311,0.013331666,-0.03014447,-0.0945755,0.020667851,-0.078565806,-0.0051312167,-0.06133222,0.008189936,0.062431164,0.10470862,-0.0044428506,0.005862714,-0.14976276,0.083045304,0.10136437
Francisco Medina Luna,-0.23940447,0.031191865,-0.0029268155,0.47806957,0.0055872896,-0.17731097,-0.0298031,-0.031070633,0.07144113,0.023545044,-0.10774029,-0.21593092,-0.020053871,0.0654515,-0.82857615,0.32382008
Francisco Miguel Varela Martín,0.13596192,0.014730728,0.009567422,-0.101149835,0.039812878,-0.5881177,-0.0061082393,-0.01916198,0.021705648,-0.006280106,-0.046103902,-0.12984212,-0.011889433,0.022028837,0.4543227,0.12199467
Francisco Portillo Soler,-0.7284313,-0.07906822,0.0058127744,-0.2040265,-0.084114246,-0.4650026,-0.0116431145,0.032099456,-0.058628026,0.07598096,0.2582992,0.2839475,0.004081674,-0.18824014,-0.3269361,-0.35615736
Francisco Román Alarcón Suárez,-1.0715988,-0.07937669,0.045809846,0.026402406,-0.07739689,0.23885277,0.003452612,0.10460579,-0.07061963,0.1239038,0.045424968,0.23561099,-0.0076845856,0.038958665,-0.60941845,-0.77822995
Gabriel Fernández Arenas,0.13074426,0.03530054,-0.00198522,-0.10226054,0.025488926,-0.36110908,-0.0008789392,-0.03401194,-9.838449e-05,0.009108742,-0.075404875,-0.058950398,-0.01055713,0.022164322,0.5853575,-1.130756
Gareth Frank Bale,-0.085397035,-0.024422145,0.023857966,-0.13641268,-0.011276079,1.0921575,-0.0575254,0.0025611073,0.049352147,-0.05234885,-0.06264587,-0.21232174,-0.02001958,0.14217718,-1.0260963,-0.63354987
Gerard Moreno Balaguero,-0.06849663,-0.047981385,-0.0007791959,0.2295812,-0.024505846,0.1449358,0.0033167924,0.010690119,-0.03845483,0.06580688,0.11877564,0.15033124,0.007920633,-0.1108491,-1.0467199,-0.07819268
Gerard Piqué Bernabéu,-0.6987422,0.08804008,0.0016458795,-0.89117175,0.085262574,-0.208026,0.019813208,-0.047510047,0.06970205,-0.0012119432,-0.115734436,-0.27459562,-0.020935278,0.073968075,1.1271436,-0.99478495
Germán Alejandro Pezzella,0.7699948,0.004070341,0.027553447,-0.07073501,-0.010401525,0.22518814,0.0049948473,-0.0283068,-0.015547995,-0.025190992,0.12633657,0.04446416,-0.009139758,-0.045685247,0.5662277,0.26266128
Germán Darío Lux,-0.03395363,0.03677782,0.0003650105,0.6882443,0.07972726,-0.29446176,-0.015040928,0.06440467,0.080703355,-0.09574904,-0.4583732,-0.4104571,0.0011575305,0.22867286,0.64179534,1.6509539
Gerónimo Rulli,-0.2355049,0.018976405,-0.004968,0.2586439,0.05397337,-0.17216459,0.0015913892,0.07592472,0.02950513,-0.065832555,-0.34241617,-0.22126728,0.014126726,0.15070277,0.70134485,1.451572
Giuseppe Rossi,-0.4324424,-0.03835231,-0.0061250958,-0.5226195,-0.013157727,0.27212095,0.0019667475,0.013867953,-0.037005473,-0.04496249,0.19473684,0.027497813,0.0007430793,-0.106985524,-0.91158307,-0.19070375
Gonzalo Castro Irizábal,-0.3941659,-0.039163455,-0.018724112,0.59045863,-0.030133717,-0.38207293,-0.018689105,0.031926204,0.023444466,0.055770878,-0.06130826,-0.057339765,-0.014299902,0.030013759,-0.56137854,-0.12270524
Gonzalo Escalante,0.5281115,-0.05688618,-0.00872857,0.35586333,-0.028885638,-0.11705436,-0.016264696,-0.013194168,-0.009505721,0.041075487,0.19878887,0.14760835,-0.01882245,-0.19575532,0.070612386,-0.34079087
Gorka Iraizoz Moreno,-0.22631475,0.0074454416,0.0008729638,0.43803564,0.06797454,-0.5376662,-0.018543158,0.103963934,0.053489845,-0.095673814,-0.49589333,-0.41193998,-0.00065329525,0.24693012,0.83212113,1.418839
Grzegorz Krychowiak,0.4557832,0.0039879763,0.0258046,-0.024718253,-0.009294377,-0.051070068,0.00044193864,-0.016129054,-0.027581763,0.015303541,0.11640492,0.10482821,0.0022315783,-0.0585508,0.8138805,-0.51771
Guilherme Magdalena Siqueira,-0.4992455,-0.1021351,-0.044694718,0.24906318,-0.026966862,-0.3429392,-0.021560617,-0.025226748,0.025178336,0.07344043,0.25618592,0.09942786,-0.009761575,-0.28162116,0.53211254,-0.27159727
Gustavo Daniel Cabral Cáceres,-0.092507765,0.048824295,0.016101278,-0.29600364,0.036983855,-0.07587506,0.011495512,-0.01072039,-0.02290033,0.027511882,0.05583431,0.023588745,0.017406767,-0.05634628,1.2997,-0.6287083
Heiko Westermann,0.55760574,0.011737931,0.023718543,-0.1830662,-0.00028695056,0.07443364,0.008645094,-0.056081347,0.0050361743,0.012040762,0.13700992,0.06502853,-0.012589608,-0.080903135,0.45068726,0.30801207
Hernán Arsenio Pérez González,-0.310902,-0.12427251,-0.049159404,0.7285711,-0.046447664,0.102416836,-0.019129844,-0.062850945,-0.018342873,0.17039938,0.37322038,0.22893146,-0.0013238358,-0.432271,-0.8979857,-0.5612787
Hernán Daniel Santana Trujillo,-0.37110913,-0.024950678,0.020882621,-0.4268545,-0.037128497,-0.21017058,-0.0061465967,0.018132724,-0.0064526894,-0.0017319655,0.1436791,0.0683447,-0.009732042,-0.09679983,0.41214108,0.17218265
Hugo Mallo Novegil,0.35001767,0.017994111,-0.0011762133,0.06894775,0.016754631,-0.115012795,0.008494453,-0.0007270958,-0.009235508,-0.00673575,-0.08289574,-0.038966626,0.004986793,0.06149011,0.87562495,-0.52705526
Hugo Miguel Almeida Costa Lopes,0.04872124,-0.061982956,-0.010481859,0.2740483,-0.022412358,-0.25691497,-0.0026047614,-0.009071431,-0.006230112,0.06355868,0.12125224,0.0865282,-0.009209123,-0.116015874,0.35102817,-0.11060472
Iago Aspas Juncal,0.24061973,0.029216101,0.0070513193,-0.39914507,0.005169063,0.21813703,-0.013967886,-0.006409117,0.010335261,-0.10771478,0.02513129,-0.06631011,0.014266259,0.013868377,-0.8539551,-0.33885324
Idriss Carlos Kameni,0.046456672,0.014209344,-0.015934598,-0.1557875,-0.016260814,0.41272563,0.025961025,0.06207516,-0.0377292,-0.1567787,-0.15158163,-0.009078988,0.020624068,0.13287964,0.7369274,1.7831017
Ignacio Camacho Barnola,0.72584957,0.03535052,0.006161741,0.2827595,0.0319921,-0.002575553,0.0004930744,-0.03960386,0.008747499,-0.009512436,0.04023074,-0.041929938,-0.0058187377,-0.039473433,0.45066285,-0.68366605
Ignacio Cases Mora,0.30657825,0.011322114,0.004614493,-0.3845296,-0.0026136367,-0.4574413,-0.0039750673,-0.02370621,-0.00022577122,-0.029325068,0.0948349,0.02858898,-0.0010905006,-0.061590374,0.17180426,-0.3393692
Iker Muniain Goñi,-1.0441351,-0.0006515242,-0.026634967,-0.47521457,0.0355633,-0.29429838,-0.011755589,-0.043791186,0.043408055,0.0036596686,0.19038403,-0.11447272,0.0011151433,-0.1768194,-0.23325323,-0.03609262
Imanol Agirretxe Arruti,0.64227825,0.047896974,-0.023454193,-0.49632198,0.04142637,0.7814361,-0.028989071,-0.12557788,0.03516646,-0.117666,0.21579006,-0.14970316,0.017570607,-0.21046591,-1.18858,-0.14302309
Isaac Ajayi Success,-0.39220956,-0.034369227,-0.06350469,0.6557849,0.0038313484,-0.009598548,-0.023697874,-0.08443691,0.030244699,0.076912396,0.2648563,-0.033346273,0.0060259327,-0.30852154,-1.1669755,-0.46983507
Ismael López Blanco,0.36318797,-0.017003987,-0.013986462,0.3096112,0.010732965,-0.38259324,-0.011157722,-0.045395263,0.028139254,0.060501143,0.15176517,0.00793209,-0.0036784194,-0.17567664,0.12890707,-0.17655714
Ivan Rakitić,-0.19379604,0.06376564,0.0029384738,-0.8061063,0.02303529,-0.12859401,-0.011970788,-0.049273595,0.049397353,-0.107028656,0.010932275,-0.21324047,-0.0054360125,-0.00023630344,0.2596852,-0.8581078
Iván Cuéllar Sacristán,0.2279651,0.06464957,-0.03566475,1.0279547,0.09282206,0.53220755,0.010535596,0.011876413,0.113940716,-0.12129939,-0.436862,-0.30357733,0.0013580195,0.20654507,0.43399605,1.8701066
Iván López Mendoza,-0.04701795,-0.06498106,-0.03140876,0.48776177,-0.0188096,-0.49252412,-0.035365805,-0.054073833,0.031494588,0.117234245,0.19043185,0.040739138,-0.017979821,-0.24007748,-0.010316615,0.15247688
Iván Ramis Barrios,0.23062992,-0.038221564,0.016093994,-0.16176336,-0.028425625,-0.08361157,-0.0049863243,0.025234299,-0.0325459,-0.015982373,0.032303076,0.0465798,-0.022128513,0.031683832,0.77026975,0.4112107
Iñaki Williams Arthuer,0.08893054,0.061654318,-0.032028247,0.45907602,0.07550612,0.26730764,-0.016864449,-0.11588075,0.10190934,0.019838853,0.050150145,-0.24082834,0.008614478,-0.12702197,-1.0402899,0.05868362
Jackson Arley Martínez Valencia,0.14273408,0.04245377,0.04419056,-0.23838702,-8.719734e-05,0.2516051,0.014765099,0.025790304,-0.02019683,-0.022228895,-0.09433203,-0.0111693395,-0.013900963,0.18476501,-1.0259715,0.3366383
James David Rodríguez Rubio,-0.43664554,0.02448962,0.059453767,-0.22619711,-0.010341387,0.21620609,-0.027877213,0.035504147,0.040514644,-0.0060108746,-0.17340761,-0.12934346,-0.020230426,0.1968343,-0.27367386,-0.68451446
Jan Oblak,-0.011101798,0.04116544,-0.03549887,0.5275318,0.059963893,0.74324375,-0.0008943826,-0.012931655,0.056478005,-0.04188812,-0.14422014,-0.044878796,0.028585255,-0.03304499,0.40180838,1.9961178
Jaume Doménech Sánchez,0.087647855,0.031683825,-0.031387366,0.21290144,0.039312925,0.44943538,0.010372482,0.042797763,0.00012536434,-0.16952541,-0.19473445,-0.1275062,0.0128442515,0.0823578,0.77719545,1.902315
Jaume Vicent Costa Jordá,0.2555772,0.018173065,0.0040593795,0.03217043,0.0069814622,0.103717744,0.01014152,-0.00423442,-0.021034202,-0.0037986438,0.019256102,0.03997007,0.016943319,-0.026740286,0.96324897,-0.12872808
Javier Alejandro Mascherano,-0.54577696,0.06619949,0.010942949,-0.8131266,0.06101294,-0.42430645,0.016028654,-0.01910448,0.027662534,0.008475903,-0.09548938,-0.14535524,-0.020709878,0.055852443,1.1989657,-0.959328
Javier Eraso Goñi,-0.20944229,-0.004513679,0.008442163,-0.3831671,-0.025322765,0.012580994,-0.0033482963,0.012782301,-0.015963418,0.008649225,0.098690554,0.06608621,-0.0070963507,-0.036755048,-0.41991818,0.3486377
Javier Fuego Martínez,0.25892958,0.0062785256,-0.0030314622,-0.26485372,-0.007250713,-0.32321262,0.008232045,-0.009624679,-0.026304966,0.017332206,0.038108718,0.070738964,-0.00023219462,-0.045663558,0.7819173,-0.60614705
Javier Garrido Behovide,-0.31520122,0.059558492,-0.0076389667,-0.46273327,0.070916995,-0.4962784,0.0162336,0.018930707,0.03179155,-0.06282381,-0.23660782,-0.22900541,0.005383506,0.14489849,1.0963441,-0.39412737
Javier Guerra Rodríguez,0.72805744,0.036282435,-0.022531915,-0.27463746,0.03178351,0.4354356,0.011477954,-0.04879627,-0.01482837,-0.0622462,0.104855314,0.054112595,0.022755006,-0.13188021,-1.0902705,-0.18434452
Javier López Rodríguez,0.12030838,-0.044140592,-0.007772038,0.4206967,-0.0026489247,-0.26486152,-0.0188622,0.0041257325,0.016668968,0.054763958,0.029467288,0.027170757,-0.0154774785,-0.06843416,0.536371,-0.06310414
Javier Márquez Moreno,0.5133354,0.06598765,0.0068273763,0.012065175,0.03937365,-0.33096275,0.019621322,-0.02011964,0.029895516,-0.029313082,-0.13039279,-0.08961481,0.0036153581,0.14049481,-0.28966478,0.09328297
Javier Varas Herrera,-0.16507475,0.010831383,-0.00012519136,0.24599628,0.06010647,-0.26823267,-0.019356694,0.09516971,0.013504991,-0.11519373,-0.39733157,-0.28686875,0.0029163435,0.17437758,0.9388288,1.3811983
Jean-Sylvain Claude Babin,0.18173054,-0.0055009215,-0.0132274935,-0.58396095,-0.022015935,0.037534352,-0.0005053781,-0.039233144,0.010708714,-0.05904331,0.13365985,-0.03594914,0.0017762973,-0.0774203,0.76851153,0.4674185
Jefferson Andrés Lerma Solís,0.2412197,0.026074404,-0.007575294,0.000111769885,0.036151666,-0.3997547,-0.003348664,-0.016814467,0.033447906,-0.05256445,-0.019762244,-0.120057374,-0.00407674,0.029865706,0.1105947,-0.24262768
Jerónimo Figueroa Cabrera,-0.8622784,-0.062172245,-0.0144553045,0.1986661,-0.028745241,-0.044098787,-0.017155383,0.05519221,-0.020382112,0.11663979,0.076273546,0.161546,-0.005639389,-0.076571494,-0.06340796,-0.2771236
Jesé Rodríguez Ruiz,-0.8824489,-0.015153502,0.036175203,-0.38954657,-0.02470545,0.3014508,0.01208954,0.08469815,-0.045595083,0.021494351,-0.11182034,-0.06848312,-0.032419447,0.20320036,-0.6088017,0.41717952
Jesús Gámez Duarte,0.37431365,-0.03026763,0.0019031875,0.41548437,0.008799446,-0.3890182,-0.01536866,-0.047653574,0.025863975,0.055413432,0.086254075,-0.03918432,-0.01923868,-0.10553087,0.42687732,0.13958602
Joan Verdú Fernández,-0.47826007,-0.023405027,0.0071028015,-0.3964965,-0.019471787,-0.50865066,-0.0066759754,0.056185327,-0.0033603047,-0.037176516,-0.069676824,-0.0433194,-0.011112779,0.070499405,0.04842427,-0.37837806
Joaquín José Marín Ruiz,0.61816275,-0.019939065,0.002097407,0.43949202,-0.010239422,-0.24666098,0.0031581004,-0.018790731,0.017373724,0.04847621,0.0051582064,0.05587211,-0.023459144,-0.046437103,0.13099858,-0.17732202
Joaquín Sánchez Rodríguez,-0.41462308,-0.06581927,-0.015340921,0.24985161,-0.057569608,-0.29821876,-0.0088359825,0.06406902,-0.016369266,0.004527553,-0.08194611,0.028846955,-0.012930574,0.10295508,-0.4623766,-0.21902984
John Guidetti,0.11550892,-0.008084706,0.012144248,-0.49897495,-0.032859758,0.3641431,0.022028912,0.0025126506,-0.06909404,0.025505882,0.19819261,0.25651482,0.016165683,-0.10982898,-0.81547225,0.73389554
Jonathan Castro Otto,0.27772275,-0.021273775,0.015225138,0.14413948,-0.030407084,0.12068048,0.010428355,0.03738485,-0.050019994,0.03182379,0.024456633,0.15472756,-6.946038e-05,0.017810712,0.7475659,-0.5669795
Jonathan Javier Rodríguez Portillo,0.5739592,0.074582845,0.052554592,0.12925811,0.017564993,0.15303348,0.035808966,-0.012678199,0.00019061701,0.06831107,-0.039540272,0.19158469,0.039717164,0.07540746,-1.214495,0.6013077
Jonathan Rodríguez Menéndez,-0.42066598,-0.04521297,-0.043662295,0.95094776,-0.0015562451,-0.04636332,-0.025006298,-0.034560937,0.06641851,0.10649712,0.035943396,-0.101814866,-0.015605373,-0.13366285,-0.75904614,-0.363477
Jonathan Viera Ramos,-0.2333844,-0.016835345,-0.01242562,-0.053384263,-0.01676049,0.22944365,-0.015195193,0.020327577,0.013410474,-0.033433508,-0.014975031,-0.062234513,-0.0018394171,0.054032583,-0.6477716,-1.3443286
Jonathan dos Santos Ramírez,-0.20337507,-0.031767625,0.0113980975,0.004821094,-0.021791905,-0.5171064,-0.015478831,0.026525639,-0.007953078,0.01739147,0.035718277,0.042373855,-0.006090642,-0.034095757,0.11128848,-0.30651182
Jonathas Cristian de Jesus,0.32186058,0.01571036,0.028731167,-0.089422174,-0.0090042455,0.41171074,0.009183227,0.016424537,-0.054679554,0.01543009,-0.000665737,0.1357588,0.009688119,0.021639483,-1.2278179,0.06671441
Jonás Manuel Gutiérrez,-0.8665055,-0.04696679,0.0013026999,0.48469225,-0.023496946,0.0067326087,-0.0008181689,0.016691897,-0.024969177,0.21034707,0.018824382,0.106496826,-0.022583725,-0.09879059,-0.40453815,0.84595937
Jordi Alba Ramos,-0.38902655,0.12298637,0.04170892,-0.4393377,0.075596094,-0.033161324,0.036508877,0.017721761,-0.0023761925,-0.011658237,-0.42285618,-0.1722584,-0.007497664,0.3567178,0.94128615,-1.3367041
Jordi Xumetra Feliu,-0.051050007,0.031254027,0.019497372,-0.23886776,-0.0060262303,-0.2158003,0.009826034,-0.018941594,-0.008037092,0.06953432,0.0800357,0.14032134,0.0094205635,-0.025185827,-0.7656547,0.9406646
Jorge Andújar Moreno,0.5366331,0.026660448,0.00043622794,0.20211256,0.04498518,-0.2725876,0.013746863,-0.050147522,0.03680177,0.0062530055,-0.010959338,-0.047170967,-0.0018878038,-0.013590361,-0.27343997,-0.36359277
Jorge Franco Alviz,-0.7336767,0.01795557,0.03306155,0.0767723,-0.004302262,-0.20646885,0.0009981153,0.03169065,-0.0033387514,0.06972487,-0.077254064,-0.06485081,-0.016336845,0.10858984,-0.8521832,0.49067515
Jorge Meré Pérez,0.18406922,-0.023141718,0.010749931,-0.17965668,-0.011465446,-0.046127196,-0.005054836,-0.019840153,-0.015040031,0.031402815,0.13230485,0.10787484,0.003475287,-0.098936655,0.7175037,0.44176057
Jorge Molina Vidal,0.23728749,0.056079395,0.0126424115,0.07413224,0.006463893,-0.23082988,-0.0011890454,-0.022987876,0.0317777,0.053803172,-0.07753597,-0.023984225,0.0070794546,0.09346346,-0.83693415,0.79392314
Jorge Resurrección Merodio,0.22853328,0.028773045,0.035577316,0.11311046,-0.030766647,0.2585337,-0.008790183,0.058603544,-0.011052043,-0.060072858,-0.47634453,-0.12902603,-0.025225682,0.42082685,0.11806835,-1.3382009
Joseba Zaldúa Bengoetxea,0.5883381,-0.016436769,-0.018410046,0.4390721,0.008469561,-0.36605346,-0.006643772,-0.061218273,0.025457151,0.061601374,0.0891528,0.02067101,-0.0053552394,-0.16580595,0.36567315,-0.08619495
José Alberto Cañas Ruiz Herrera,-0.33418605,0.009937909,-0.012665233,-0.08707875,0.025639106,-0.087964326,-0.0257271,-0.03716321,0.01811825,0.11199082,0.123409316,0.038425148,-0.00841542,-0.19433327,0.6901828,0.13890223
José Antonio García Rabasco,0.17315486,0.048396774,-0.022968676,-0.29031822,0.04132516,-0.28242168,0.007594655,-0.01822785,0.027677396,-0.07671566,-0.15792553,-0.20946346,-0.012519931,0.1330847,0.3677943,-0.44771764
José Antonio Reyes Calderón,0.19782539,0.03052529,-0.013066101,0.36868498,0.02053646,-0.43611404,-0.019472731,-0.057379816,0.072382756,0.03030616,-0.01744776,-0.09357753,0.00101186,-0.024964122,-0.67055327,0.19244526
José Eduardo Rosa Vale de Castro,-0.14181064,0.05338504,-0.030496245,0.16051239,0.07885595,-0.07343518,-0.019540029,-0.082407825,0.079506814,0.027882772,0.025238095,-0.25811076,-0.010518456,-0.13419576,0.81036,-0.20650242
José Ignacio Fernández Iglesias,-0.31540325,0.014527926,0.0037758865,-0.7106816,-0.013290771,-0.20132074,0.008018657,-0.02057156,-0.0027838585,-0.025184613,0.11682015,0.050532024,0.018715562,-0.069517165,1.0056436,-0.06978214
José Ignacio Martínez García,0.6409723,0.016170336,-0.0018108911,0.06718721,0.035387494,-0.4916197,0.00397754,-0.042847443,0.019480137,-0.00024096126,-0.0416069,-0.09759188,-0.0218417,-0.0018054382,0.47597846,-0.20929827
José Ignacio Peleteiro Ramallo,-0.42820057,-0.08355421,-0.0073923073,0.33887187,-0.044880714,-0.3046586,0.0044471137,-0.019978488,-0.0671365,0.15219608,0.3069406,0.25627103,0.01570652,-0.23521441,-1.0457762,0.033231657
José Luis García del Pozo,0.07788835,-0.015141753,-0.001521688,-0.088242166,-0.005203394,-0.4687397,-0.010473051,0.027317865,0.008304746,-0.023498574,-0.063735485,-0.005076726,-0.008980218,0.07600758,0.053758483,-0.6177454
José Luis Gayà Peña,-0.38554782,-0.05828674,-0.04910155,-0.09234927,-0.025344616,-0.66343164,-0.034927364,-0.021025175,0.015023745,0.0072005596,0.11133808,0.010004186,-0.007996772,-0.16390306,0.38251558,-0.22763197
José Luis Morales Nogales,-0.36672232,-0.05032581,-0.0321227,0.75697213,0.010296988,0.037745852,-0.0075514195,-0.051162243,0.013969752,0.15605336,0.17553736,0.059480846,0.001826644,-0.2373131,-1.0194746,-0.42653632
José María Giménez de Vargas,0.36197335,-0.015512626,0.0023387393,-0.114706196,-0.0030861723,-0.2014429,-0.011247807,-0.01622347,0.021860639,-0.031751685,0.04795835,-0.033162907,-0.008697257,-0.012299301,0.51794696,0.4459915
José María Martín-Bejarano Serrano,0.11338795,-0.0068206205,0.011203864,-0.08554119,0.01588597,-0.42096278,-0.0075161117,0.006773496,0.00549886,-0.005244984,0.012180977,-0.029904716,-0.0062505356,-0.0043506785,0.24931324,0.14908601
José Raúl Baena Urdiales,0.1905414,-0.0074769133,-0.012368135,-0.13063851,-0.025871275,-0.25449356,-0.010460656,-0.022614792,0.0038018797,0.030387321,0.08598557,0.077627935,0.0027514517,-0.079692975,0.22474952,-0.06199738
José Vicente Gómez Umpiérrez,-0.22654721,-0.0051581627,-0.009691475,-0.511299,-0.023277784,-0.16281624,0.016483529,0.01896175,-0.041729014,0.018244224,0.04405945,0.1178384,0.003918915,-0.045048647,0.32878605,-0.64328605
Jozabed Sánchez Ruiz,0.13436364,0.025627648,-0.012283174,-0.5569963,0.016495952,0.07016645,-0.014534921,-0.02422007,0.028535299,-0.13117093,0.069113486,-0.15988176,-0.002296986,-0.029713025,-0.18647563,-0.48640817
João Pedro Cavaco Cancelo,-0.64812773,-0.16512036,-0.03930326,0.7571648,-0.09202124,-0.059369627,-0.024784207,0.026021197,-0.010595314,0.16434728,0.22939219,0.23491274,-0.029823631,-0.2211945,0.08336984,-0.41436538
Juan Antonio Rodríguez Villamuela,0.42077222,0.0026001479,0.0146474205,-0.06290053,-0.00524058,-0.21369748,0.0034086592,-0.014022044,0.0026604487,0.0008740402,0.049935672,0.045159556,-0.0030929584,-0.010518976,0.4837508,0.058128376
Juan Carlos Martín Corral,-0.18677476,0.020866077,0.009389835,-0.23539886,0.020347636,-0.17947397,-0.0026766106,0.082670845,-0.01721415,-0.14899799,-0.26267454,-0.19589792,0.012286171,0.1648574,1.0627494,1.4659842
Juan Carlos Pérez López,-0.011345065,-0.01029532,-0.0006356471,0.16668394,-0.008595189,-0.31543118,-0.008226522,-0.0029189466,0.0055505796,0.04216996,0.0047269515,0.009494033,-0.0034418833,-0.013007033,-0.31111115,-0.0063351886
Juan Carlos Valerón Santana,-1.5247996,-0.005436511,0.060930587,-0.5855598,0.00020394732,-0.19748615,0.02688003,0.030855246,-0.0028616993,0.17670053,0.05584021,0.12776929,-0.019205427,-0.07798016,0.017304737,0.16540612
Juan Emmanuel Culio,-0.98520136,-0.113980174,0.018149607,-0.020937204,-0.0825226,-0.11605079,-0.013859,0.078466624,-0.066752695,0.123783894,0.13563232,0.25982115,-0.0313811,-0.105020486,-0.08358995,-0.022457102
Juan Francisco García García,-0.0013668569,-0.023547662,-0.019544184,0.66467553,0.03801133,-0.2923618,-0.03738527,-0.02377612,0.055035397,0.07256964,-0.04247836,-0.11693844,-0.028765757,-0.09784045,0.58669186,0.29849938
Juan Francisco Moreno Fuertes,0.11854519,-0.031328924,-0.0140796,0.52900916,0.0154681085,-0.27000526,-0.025201237,-0.05849753,0.040050242,0.079627074,0.16906326,-0.02280932,-0.016771056,-0.21106441,0.40951172,-0.1798049
Juan Francisco Torres Belén,-0.24794385,-0.06932408,-0.046609428,0.2754794,-0.0052778004,-0.44516635,-0.037780426,-0.03371343,0.034623504,0.018406304,0.13079438,-0.06380887,-0.01616966,-0.16129144,0.6565125,-0.37058523
Juan Isaac Cuenca López,-0.7666422,-0.10698052,0.016841205,-0.13886563,-0.07306277,0.02616135,-0.025267499,0.08259458,-0.07489761,0.06922836,0.12212773,0.1713688,-0.0208942,-0.014466936,-0.3009536,0.06320533
Juan Manuel Vargas Risco,0.34829536,0.0034419,-0.011672835,0.26941004,0.056046523,-0.21451159,-0.008550467,-0.033544995,0.042487998,-0.018076498,-0.051765867,-0.19168904,-0.015553936,0.035229634,0.37351754,-0.20469716
Juan Pablo Añor Acosta,-0.5731512,-0.08419176,-0.025246115,0.059130937,-0.029764965,-0.08957473,-0.013767965,-0.026664797,-0.027361577,0.07215742,0.32475024,0.14858662,0.004811693,-0.26489046,-0.5799038,-0.08595488
Juan Rafael Fuentes Hernández,0.012869853,-0.051393617,-0.015298265,-0.31281513,-0.037245233,-0.5716134,-0.03942493,-0.019320522,0.026490074,-0.038875565,0.054179423,-0.058449157,-0.017488666,-0.034050982,0.6999009,0.45070726
Juan Torres Ruiz,0.507145,-0.016031902,0.015300326,0.117141284,0.0007857496,-0.010226466,-0.011438942,-0.017038235,0.003731805,0.012705957,0.10734447,0.015433709,-0.005819277,-0.0614278,0.80010766,0.19196126
Jérémy Mathieu,-0.5824347,0.016803915,0.020532131,-0.7103264,-0.0023949554,-0.28015274,0.014405972,0.054627966,-0.010010809,-0.025613679,-0.18432061,-0.086383805,-0.017378582,0.1906496,0.76357424,-0.11039139
Karim Benzema,-0.00021504032,0.037779264,-0.023677234,-0.75875485,0.0592328,1.0471052,-0.038359705,-0.081134565,0.06528183,-0.1642709,0.14072742,-0.35111997,-0.0076567256,-0.08150052,-1.203185,-0.37584004
Kevin Gameiro,0.25194785,0.0026244095,0.0038392846,-0.4795357,-0.015075585,0.691496,-0.00031447003,-0.023741193,-0.030728685,-0.05434551,0.13296178,0.028163096,-0.0017060966,-0.056962892,-1.0977132,0.07083538
Keylor Navas Gamboa,-0.010969649,0.021881826,-0.01166025,-0.27552363,-0.002852427,0.35691026,0.019828126,0.042336255,-0.03963122,-0.11501299,-0.059071213,0.05258851,0.03717672,0.04741045,0.70361,1.7235373
Kléper Laveran Lima Ferreira,-0.27262506,0.03797018,-0.015695686,-0.44106013,0.04406906,-0.27937508,-0.0021903834,-0.02036514,0.035520274,-0.041393466,-0.002996371,-0.14429401,0.0090458905,-0.0015076151,0.99648803,-0.5716659
Laureano Sanabria Ruiz,-0.0631554,-0.06402547,-0.017856915,0.19581336,-0.017337685,-0.34054223,-0.023297984,-0.032271717,0.012256048,0.059344806,0.11884594,0.002418369,-0.009655666,-0.14437287,0.6590994,0.26347864
