Player,PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9,PC_10,PC_11,PC_12,PC_13,PC_14,PC_15,PC_16
Aythami Artiles Oliva,0.42474723786074986,-1.2961899689695908,0.027807126573410442,-0.23728123288152111,0.39065168016148233,0.24789035597932166,-0.38417611206095864,-0.217930852603081,-0.013395449237584105,0.19030936581584718,-0.061180936799406296,0.09340468989202909,-0.014373336028091044,-0.028293988364133927,-0.05029672365224423,-0.05342279292628559
Benoît Trémoulinas,0.8609543807538483,-0.41819165520572193,0.12123485048959996,0.2934567772627396,0.018563940626689524,-0.2924951189355577,-0.26271042759403257,-0.2789820780013765,-0.05836674319239769,-0.3214336043630098,0.21954493618297635,0.16451290504960664,-0.16233952977584098,0.14164961831710593,-0.00917932256114596,0.07054680026335328
Bernardo José Espinosa Zúñiga,-0.8559048315973914,-0.39066464034196535,0.9181548201859505,-0.047601260683990156,0.10691334041189646,0.8037900406271916,-0.0665968523552155,0.2577627903550144,0.36281582663946377,0.2045311236281619,0.0770231102377222,-0.04685340706159753,-0.07538536038690245,0.05007640311063923,-0.024438842958524557,-0.06335857175821027
Beñat Etxebarria Urkiaga,1.9530553272346955,-0.7165688575889422,0.1727693193265402,0.24412699050734543,-0.1191937070829894,0.07211002046214672,-0.3805786831863887,-0.3825553243544626,0.044169074392320026,-0.17307443116630028,0.10888808963768623,-0.021532438047651738,-0.14100581992250472,0.01878651398271412,-0.012631680305644181,-0.0569199232344327
Borja González Tomás,-0.3357307175559135,2.3598564102169504,0.5338341323471371,-0.520484770312755,0.3284387984595419,0.5757821301641017,-0.024450532810553323,-0.8142176790062178,0.15913166747783739,-0.08918760224650205,0.06822911971681142,-0.059738012942925675,0.020528773541526893,0.0018749049894908401,0.007318221666644664,0.018170635319531715
Bruno González Cabrera,-0.761144276872415,-0.7583603019195763,0.5457938166230772,-0.20468827074520146,0.30979320048133774,0.5549731819088887,0.29409382249172783,0.2559547869190572,0.15278481012599635,0.39457099889494307,0.005935082624051964,-0.049768824244992786,0.04175337839759073,-0.00854101454106545,-0.03078352974882234,-0.04332437233491394
Bruno Soriano Llido,1.5132628028574429,-1.0945779901956192,-0.3619963051902501,-0.2783550478612568,0.013502991729170752,0.7079119280345019,0.01214403247679797,0.003187197893860124,0.05550894231240482,-0.24590906433196688,-0.09042088505887362,0.09132598369542015,0.01717314827649208,0.03336686858306354,-0.006010286773293049,-0.04928163167955623
Carl Medjani,-0.8103426676374579,-0.6076560171537505,0.033215641058415464,-0.27869661112406824,0.2521806053654009,0.1126679187486138,-0.43606284665437595,0.08535868226947214,0.04542659574209128,0.04489106411359388,0.027648784017265653,0.07357173685322894,0.06802919122093305,-0.06339391940849064,-0.051850636079000305,-0.041061716338532984
Carles Planas Antolínez,0.6537549279282068,-1.0215437336696602,0.3187814267819592,0.19007482284118737,0.13054389011943537,0.41230835504394964,0.07019985708584939,-0.4617962894049363,-0.16499892668682248,-0.3181650670435102,0.09023900880773701,0.08300371226438871,-0.11640344950723286,0.13528205198588286,-0.01766713885716944,0.06557296669724896
Carlos Alberto Vela Garrido,1.243744342594109,0.8648292380121309,-0.480264420268143,0.026704814302299693,-0.32365645513602137,-0.6925505222808156,0.1396224186027217,0.08048390822902933,0.027008295237961708,0.1803642073603103,0.11404054580198797,-0.11434098562640845,0.190816858995028,-0.06605093950129008,0.011841360485964734,0.03883025912231023
Carlos Carmona Bonet,0.2885158294969315,0.5095379819659378,0.45127244127990157,0.37494096234927643,-0.016055028606693812,-0.23614433204546317,0.36189496504757734,0.05088504738788228,-0.2277509893564827,-0.2921919784169133,-0.05573066008058501,-0.17709187522307862,-0.022632694734158444,-0.09631096593454211,0.0027167763606187134,0.024822834153193474
Carlos Castro García,-1.9614801521295633,1.0896648873967976,-0.10803607723072545,-0.6778331516340106,0.4836016669642253,-0.14949283993368495,0.25214093310400626,-0.027145316960022207,-0.20252543936832787,-0.07564642123500183,-0.075880685718273,-0.01588543939479312,0.11567114743713443,0.0009170509158116566,-0.027087838441392943,0.004573275925209493
Carlos Gurpegi Nausia,-0.5793506967868751,-0.9131206693141679,0.40068396024865216,-0.26660979515919603,0.39148745401210777,0.36388182834630683,-0.004794589324097142,0.09732395688316346,0.10414015975430937,0.14575198301859021,-0.07232227754606027,-0.03888966460026751,-0.1463302892978539,-0.02660177107294556,-0.06332488898573414,-0.061416844542854884
