Player,Spatial_0,Spatial_1,Spatial_2,Spatial_3,Spatial_4,Spatial_5,Spatial_6,Spatial_7,Spatial_8,Spatial_9,Spatial_10,Spatial_11,Spatial_12,Spatial_13,Spatial_14,Spatial_15,Spatial_16,Spatial_17,Spatial_18,Spatial_19,Spatial_20,Spatial_21,Spatial_22,Spatial_23,Spatial_24,Spatial_25,Spatial_26,Spatial_27,Spatial_28,Spatial_29,Spatial_30,Spatial_31,Spatial_32,Spatial_33,Spatial_34,Spatial_35,Spatial_36,Spatial_37,Spatial_38,Spatial_39,Spatial_40,Spatial_41,Spatial_42,Spatial_43,Spatial_44,Spatial_45,Spatial_46,Spatial_47,Spatial_48,Spatial_49,Spatial_50,Spatial_51,Spatial_52,Spatial_53,Spatial_54,Spatial_55,Spatial_56,Spatial_57,Spatial_58,Spatial_59,Spatial_60,Spatial_61,Spatial_62,Spatial_63,Spatial_64,Spatial_65,Spatial_66,Spatial_67,Spatial_68,Spatial_69,Spatial_70,Spatial_71,Spatial_72,Spatial_73,Spatial_74,Spatial_75,Spatial_76,Spatial_77,Spatial_78,Spatial_79,Spatial_80,Spatial_81,Spatial_82,Spatial_83,Spatial_84,Spatial_85,Spatial_86,Spatial_87,Spatial_88,Spatial_89,Spatial_90,Spatial_91,Spatial_92,Spatial_93,Spatial_94,Spatial_95,passes_attempted,pass_completion_pct,shots,goals,assists,carries,dribbles,fouls_won,interceptions,tackles,clearances,avg_action_velocity,max_action_velocity,explosive_bursts,total_action_distance,avg_deceleration
Diego Antonio Reyes Rosales,0.0028584185135731945,0.004096155705174146,0.004246375762016626,0.007081676302879055,0.011146334160593897,0.010505144674362992,0.006578246354632319,0.004053330917779072,0.004147269777743122,0.008982372622362154,0.011834946766169014,0.015150096967355146,0.013448645762595432,0.0139744802358336,0.01459936311292952,0.005068481197581388,0.0004757918044831055,0.01169364581317506,0.018842592242114462,0.02126416668241234,0.020553560686812702,0.0396480665325801,0.029836096405411648,0.01091044235810386,0.00201868594539003,0.019384871251482045,0.014907851637583389,0.025303073886754915,0.029906116120931994,0.041674875753881194,0.04029167244611312,0.010948181630961052,0.0015905041778462728,0.013150696007178721,0.013594321653688804,0.017925472339347305,0.01625217329714953,0.0446039266985459,0.02793098615050433,0.01482206931021119,0.00227008573358665,0.01568549826859933,0.019853723355630834,0.021114474016072707,0.026752666860164594,0.04026709387221921,0.03816759905914223,0.018883582193789133,0.0015696641463363618,0.005016935574979579,0.009212528609079977,0.011538755129128667,0.01346575389634058,0.022252894210948886,0.020047631898537505,0.00943731090822387,0.0007686909315786906,0.007082154276027118,0.005241277970281254,0.0027018842839909244,0.008816391215298185,0.007878409750808151,0.009972596794143028,0.0009161014397262385,0.0016463997966127953,0.0028588619187729144,0.005037074655941647,0.00200836520400708,0.0032657230865740247,0.0054316052444604865,0.00507774421993873,0.0019780140530082824,0.00019805902158737422,0.0,0.0,0.0010307783707226197,0.0008051529790601882,0.0020807324177876904,0.001203319495974548,0.0012284110102898248,0.0006535947712379854,0.0014125236347165167,0.00021786492374599516,0.0025897193346546424,0.0011898731136287866,0.001481481481451852,0.001171726693103053,0.000892543397281844,0.00041152263374256976,0.00021786492374599516,0.0006387437198579675,0.005439374210569324,0.0038542829732599927,0.0,0.0012775093934327183,0.00048624925009939124,0.21889744605974498,0.509752469036973,-0.372297730553921,-0.06907102723967885,-0.2528629095843689,-0.024279054018416988,-0.3981849532984163,0.0,0.9943054433151313,0.0,0.0,-0.2646803951237578,-0.14041597401800526,-0.1871947582643257,-0.1015390945174407,0.20613509596924823
Diego González Polanco,0.0,0.0,0.0,0.0,0.006849315068446238,0.027397260273784953,0.006849315068446238,0.0,0.0,0.06164383561601614,0.027397260273784953,0.0,0.027397260273784953,0.041095890410677426,0.0,0.0,0.020547945205338713,0.08219178082135485,0.013698630136892476,0.020547945205338713,0.006849315068446238,0.04794520547912367,0.041095890410677426,0.006849315068446238,0.020547945205338713,0.054794520547569905,0.041095890410677426,0.041095890410677426,0.08219178082135485,0.03424657534223119,0.04794520547912367,0.041095890410677426,0.0,0.0,0.020547945205338713,0.03424657534223119,0.006849315068446238,0.006849315068446238,0.0,0.0,0.013698630136892476,0.041095890410677426,0.006849315068446238,0.0,0.0,0.013698630136892476,0.0,0.0,0.027397260273784953,0.0,0.006849315068446238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006849315068446238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013698630136892476,0.0,0.0,0.0,0.46857153914575317,1.0872746999436795,0.08470206915314185,-0.2799735151153952,-0.2528629095843689,0.4346356271228077,-0.7525607550066473,0.0,0.5413310763714253,0.0,0.0,0.30118034833677404,0.16907263141855422,0.9093812042295609,0.3591655524808617,-0.22175895098475282
Diego Javier Llorente Ríos,0.0032271518768896604,0.002765495649770724,0.003234832462648272,0.005867409905474201,0.009425674116263463,0.008228379901976392,0.007818409768754052,0.004574431478574025,0.006238985067387189,0.008146955407970342,0.009099198225079147,0.008297868036069042,0.01133835805011621,0.018556906457393413,0.012709066179085028,0.009727693581570301,0.008635680651044907,0.016724162223449978,0.01919877242576723,0.010785240502554397,0.010735761664537387,0.03184519933016676,0.02245561504554082,0.010715362285549238,0.007473010654322072,0.013946611020093529,0.01956390857041109,0.018219645973909078,0.023005860527081937,0.026968162199220286,0.02960566406120944,0.016002548173923655,0.010278121121731256,0.028456958314520237,0.024895163039253907,0.025178319815875597,0.022565774680583968,0.029237040025174212,0.03055067337619754,0.019810323774393214,0.012068039978101127,0.016467993216923237,0.023996885641939494,0.02310920375645541,0.02787152906167904,0.022130355562422144,0.023750091877272773,0.01766917635346763,0.0071847719128842885,0.011889792995006672,0.016866805567523985,0.012627847586536092,0.01648951854448498,0.021213656301260885,0.017761378062148267,0.013798613374489762,0.008159702233987398,0.006074273144565354,0.007096244486742594,0.008275190931524398,0.004073946337212543,0.007279204997907096,0.010013105198720415,0.007016698055764092,0.002118029273711638,0.0024821548247715877,0.0035986219257597234,0.0017922072555436991,0.0031916809600102823,0.004184620341201572,0.004199741428533032,0.0018620889403043685,0.0017443397879990813,0.000760596819703312,0.0020187485282284544,0.0005204343697281606,0.0,0.000976514500982843,0.001254094835582182,0.0022725610283017765,0.000599709920655055,0.0,0.0010447262220182225,0.0014360316952885205,0.001147397366025783,0.0025056647295734736,0.0011769582883317297,0.0012930653480480833,0.0,0.0,0.0011154999634168568,0.0030050124860219016,0.002919760918404851,0.0005632258016648814,0.00016118633139823997,0.0010609053005289464,0.4520489888680026,0.46488175050733516,-0.335945473759041,-0.10741693412617274,-0.14381292365383436,0.32180796928737,-0.10824111553713629,0.0,0.7472285158912917,0.0,0.0,0.011665878455706468,0.16907263141855422,0.1663405098686612,0.38051317289956793,0.029011805034682325
Diego Mainz García,0.0,0.0011560693641551674,0.002312138728310335,0.017625570775994477,0.015911485774091023,0.009351747885173923,0.008812785387997239,0.0027397260273597296,0.0011560693641551674,0.0068015414257432795,0.0033333333332777777,0.010507817249329091,0.007692307692011835,0.0204320337192049,0.022613744108816343,0.0032786885245364153,0.007791590783029795,0.01545648903306657,0.031506585372051185,0.005780346820775837,0.029431977835286956,0.024721910322243988,0.048824474423735775,0.0027397260273597296,0.002312138728310335,0.019248554913074672,0.027602607754341583,0.062140404841336594,0.06111242893766078,0.056511375782900844,0.01859420615286512,0.0032786885245364153,0.008092485549086172,0.023121387283103347,0.018227360308107225,0.045915221579296894,0.027183376756695653,0.05378374186265043,0.022601376742507305,0.02461262070476126,0.010269749518208781,0.02258188824635245,0.011160515784477337,0.0033333333332777777,0.02901414776512735,0.0011560693641551674,0.01427082346230083,0.006612021857814193,0.002312138728310335,0.003468208092465502,0.0,0.011025641025289612,0.0,0.0269727184675504,0.0,0.016471586992483873,0.0011560693641551674,0.0,0.0068015414257432795,0.0,0.0,0.0,0.010432033719371564,0.0032786885245364153,0.0,0.0,0.0011560693641551674,0.0,0.0032786885245364153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065573770490728305,0.0,0.0,0.003468208092465502,0.0,0.005479452054719459,0.0,0.0033333333332777777,0.0,0.0065573770490728305,0.0,0.0,0.0,0.002312138728310335,0.0,0.0065573770490728305,0.0066666666665555555,0.0,0.0,-0.45338676635272696,0.16545278298770666,-0.5322476604513929,-0.2799735151153952,-0.2528629095843689,-0.7250847247266912,-0.7525607550066473,0.0,0.40543876628831355,0.0,0.0,-0.9931087371505299,0.16907263141855422,-0.9016648699098271,-0.6340313202543513,0.8595692521422601
Diego Mariño Villar,0.0005720823798551728,0.0025710055188816624,0.04253054739184507,0.23470653437526226,0.26921822524950834,0.04138280194772054,0.0,0.0,0.000901831760782882,0.001405645522313181,0.03544200839212769,0.11320653217779784,0.14422048994736808,0.03946327500627275,0.0008062589584253855,0.0,0.0,0.0005115089514006318,0.007934436134142613,0.018572127791962066,0.015867439705550344,0.01736312308939427,0.0024126164273309994,0.0005238344683017034,0.0004482294934960514,0.000499750124931787,0.002156978815990261,0.0013456147865776385,0.002530480791329208,0.001392734499057535,0.0005503577325191754,0.0,0.0,0.0,0.0005720823798551728,0.0003916960438664281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000499750124931787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024617796900108214,-0.2538765774371999,-0.6864850928525267,-0.2799735151153952,-0.2528629095843689,-0.5711630304308767,-0.7294492896778497,0.0,-0.8175920244596927,0.0,0.0,-2.0068669390016836,-0.4626706177260047,-1.072418114809144,-1.2946921665652633,0.8998198983192846
Diego Roberto Godín Leal,0.01560611296442701,0.012109143600539595,0.01102287344731932,0.010542718440373645,0.00994306741582046,0.0026554129571477896,0.0012642601265174225,0.0005596022661546147,0.011980538224327899,0.023081945090848793,0.0213533713202007,0.018229625747310397,0.012982989342227597,0.004192840224181575,0.0013309087075544482,0.002469642909037439,0.014950960715383882,0.03984060965728411,0.05379669166364032,0.023389219516060916,0.018898150743520272,0.006310411218243269,0.0005434011143002611,0.0004743833017054545,0.021838247801705953,0.048864930137262966,0.05732838371381013,0.031434516466515766,0.015513332284952754,0.011673018785924178,0.008601512311524801,0.0006347072879268285,0.021333593137632518,0.04500287616913873,0.05711265808718524,0.028933740680744988,0.01557950269369797,0.0075464691019345685,0.003982477100715196,0.0012289643862889,0.012183269211954543,0.038367246550514086,0.03716221618962997,0.019941069435984983,0.02131123613576945,0.003964449894715357,0.0010770823287168127,0.0,0.011264326163145133,0.02345849402745234,0.017321612883019883,0.009171263863237257,0.009622881358273353,0.0022033855986991428,0.001078874144167659,0.00034686090877185133,0.005942395072800239,0.008453757025928155,0.0059247031013760845,0.0020739795165832698,0.005533581145451791,0.003115254285411995,0.0002108370229798575,0.0,0.005024738542849876,0.0028781208361600237,0.0007997091966490762,0.0026877903433051636,0.0013905583044747517,0.0011099549080717144,0.0,0.0,0.0019039508604723912,0.0007599593462909767,0.0014487436382112672,0.0016525308980496008,0.0,0.0008960573476578056,0.0,0.0,0.0009058970413032089,0.000421674045959715,0.0022731118779007035,0.0055232861069411405,0.005668532819138794,0.0014956816680918134,0.0009962049335756641,0.0012755639890195648,0.0,0.00039104967390694585,0.0013540422142452714,0.012434828800379412,0.009690205318271182,0.00174075218097042,0.001091081593918197,0.00031938677738425393,0.08002511487220014,0.22102417476294486,-0.03968295697680471,-0.188128883298551,-0.13677744069057404,-0.23284348879736227,-0.5124997280430069,0.0,0.8262665652553695,0.0,0.0,-0.35954008805229065,0.1690726314185542,-0.3739080581635175,-0.11679152824587499,0.3065746761395181
Dimitri Foulquier,0.0013815600799229814,0.0014433327866054295,0.0007216663933027148,0.0006883663600031704,0.008201335852725946,0.014294573102708662,0.01611534237154328,0.016432610033217006,0.0038956104055845923,0.0021868678584929095,0.0014433327866054295,0.0016604750646912456,0.01037714674778261,0.017376910420606434,0.020548134172688845,0.020571816547696724,0.003182396799394407,0.005393614888651934,0.0035573896481855293,0.0009950384075689562,0.002244154056216306,0.015631450367275916,0.022045561544347152,0.02188095676253855,0.005343169585746287,0.0028337387181253584,0.001386179537963664,0.0,0.00676163703561065,0.004721610934287655,0.031138164939980784,0.035383247771755666,0.010746749457372941,0.006826013335964982,0.0007273898365260693,0.002811870039540593,0.004530308965254423,0.008062914409898028,0.030814564728998357,0.053551920023302474,0.01154991933008204,0.007141868399356882,0.0035544206089153105,0.0017977143110978326,0.003813345227515483,0.006382811030029336,0.042492142131443825,0.05223066864273968,0.010453499783369246,0.0035049598085224254,0.002531299546205693,0.002559404215168139,0.0007521527129309099,0.013854992889833282,0.019765133907557863,0.06125987288919201,0.017307592728232714,0.0021406489491435266,0.001449056229828784,0.0021254882162948787,0.0006224712107024364,0.004605003303338625,0.02314560819096035,0.05895875500807936,0.007419957340511929,0.0028580889488899765,0.001740561062456067,0.0003553660270051661,0.0012698412698243385,0.003315549526382753,0.007918922097485808,0.043641060864877436,0.0020263424518599956,0.000337723741976666,0.000337723741976666,0.0021746114117320997,0.0013227513227145797,0.0044702553669195635,0.011048460112587572,0.04012572424979418,0.00344780655988066,0.0010131712259299978,0.0,0.000337723741976666,0.0006883663600031704,0.01022973750616682,0.0088323762686833,0.03146207868852159,0.000337723741976666,0.000337723741976666,0.003110082817903994,0.0,0.0017037037036639132,0.012463390612461175,0.012221215906913739,0.01154400752505594,-0.1144384492263016,0.05166106315800728,-0.4661459037080499,-0.144393344338149,-0.08149864597924313,-0.45186739872705983,0.2852540928531722,0.0,0.6060417002205261,0.0,0.0,-0.012944884350801036,0.16907263141855422,-0.4665874556302202,-0.276795419239997,0.5042082881667292
Diogo José Rosário Gomes Figueiras,0.0,0.0,0.0,0.0,0.0041666666666435185,0.005595238095206784,0.006984126984087957,0.0041666666666435185,0.0,0.0,0.001388888888881173,0.0,0.0042460317460077035,0.019440993788613366,0.005595238095206784,0.009841269841214487,0.0,0.0,0.0,0.0,0.016583850931486836,0.01993506493484378,0.021492408557439745,0.011309523809459845,0.0,0.0,0.0,0.0,0.014220779220590719,0.0219649915299483,0.016367243867116136,0.022698412698283876,0.0,0.0,0.0,0.011363636363464187,0.010103519668615713,0.01401640629883182,0.03054238032467633,0.035100069012753775,0.0,0.0,0.0,0.0074110671935659865,0.008674948240052448,0.007575757575642791,0.019059696342165863,0.046901154400818656,0.0,0.0,0.007575757575642791,0.0,0.012627517409950648,0.034531338226495,0.027663749293827943,0.05040529518751696,0.0,0.0,0.0074110671935659865,0.015200922265954098,0.011363636363464187,0.021739130434467548,0.006944444444405865,0.026281918564346373,0.015151515151285582,0.0,0.0,0.0,0.020163592445911347,0.009383116883028179,0.026858021205527785,0.056839983687357556,0.0,0.0,0.0,0.0,0.0,0.015579710144776219,0.05931598594559819,0.0277743271219004,0.0,0.0037878787878213955,0.0,0.0037878787878213955,0.0074110671935659865,0.016583850931486836,0.036858021205470645,0.03384920634901535,0.0,0.0,0.0,0.0,0.0,0.009337474119997653,0.018174603174501525,0.020652958152805934,-0.15102409626989205,-0.20829746409394667,-0.30089151184969243,-0.2799735151153952,-0.2528629095843689,0.022629712649959388,0.1776757244774592,0.0,-0.4778612492519132,0.0,0.0,-0.005601955461929667,0.16907263141855422,-0.031752289354109786,0.11072322905461668,-0.1261677997292211
Douglas Pereira dos Santos,0.0,0.0,0.0,0.0,0.06666666666222222,0.13333333332444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666222222,0.0,0.19999999998666668,0.0,0.0,0.0,0.0,0.0,0.0,0.06666666666222222,0.13333333332444444,0.06666666666222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666666488889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6132697958508149,-0.4736981677260244,-0.6864850928525267,-0.2799735151153952,-0.2528629095843689,-1.5185775970447695,-0.7525607550066473,0.0,-0.13813047404413373,0.0,0.0,-2.0675230368737334,-9.67330641871102,-1.5324786710145577,-1.7707715431222986,1.3616104373754012
Duje Čop,0.0003058103975507112,0.00027100271002489696,0.0013467472954299666,0.0013301105041930465,0.0002873563218366032,0.00022522522522370344,0.0,0.0,0.0012232415902028448,0.0005041029431235001,0.0,0.0009534961525432618,0.0006206971323189023,0.001838466373332008,0.0,0.0,0.00906490024134453,0.003605620571396978,0.0017998780178308104,0.0034616757163526543,0.0024725705042837514,0.001291989664072672,0.001486722403730326,0.000462962962959748,0.012417123412024928,0.00931298935329498,0.005749251320093205,0.0015180054424122535,0.0039054205500115057,0.004415779291918496,0.0011703190282135517,0.0002583979328145344,0.013891019158585824,0.013599712296209411,0.0024352863906675895,0.00832152330655673,0.005376533828711787,0.004500976158331138,0.010248484282421614,0.0018062893872618849,0.020471434494579912,0.02412880128759497,0.010737057488455286,0.013626141769220081,0.006065709228711371,0.011345361014614417,0.011703632363410765,0.007215083485043655,0.01960836881208725,0.02895482668317616,0.02384614106882488,0.018960843076398178,0.025702797655919603,0.0157493655186592,0.008333429177723334,0.008885224672019982,0.032980237343929485,0.046275620546005876,0.02228912665557503,0.013864239206110211,0.011284659692012198,0.010454563730338047,0.012324866968447788,0.0092016861897998,0.025527762998665986,0.03406798357252707,0.015483941563117004,0.011649861157922074,0.012501844513559218,0.017169930730542963,0.006397364670522227,0.006633720550159439,0.023471679270586108,0.038922542634852376,0.029263156968282647,0.015035863569781005,0.01261494254219747,0.012274127335513696,0.012404595637539213,0.005924876961659309,0.012566925904103483,0.020296230416116688,0.016507233063092083,0.0216797216502708,0.014418874321283054,0.013610952411038744,0.008169054163609305,0.001844362945324703,0.005487483987573398,0.01049504139681844,0.008431492468187588,0.01817724179611109,0.009273388511012575,0.005483638925335645,0.0065319265792374145,0.0021933307767779053,-0.6285257992968827,-0.4154657959281592,0.5731206050900651,0.3843693216931113,0.1070020439863952,-0.4972098485738072,0.09794116909310725,0.0,-0.4778612492519132,0.0,0.0,0.7871521347647319,0.16907263141855422,0.3328309559080329,-0.03229306765795922,0.2716418064395468
Eddy Silvestre Pascual İsrafilov,0.002415458937163061,0.0,0.0,0.005082125603808395,0.0,0.0,0.0,0.0,0.002666666666645333,0.0013333333333226665,0.02115942028917162,0.0013333333333226665,0.004830917874326122,0.0041666666665625,0.0,0.0,0.014492753622768325,0.003999999999968,0.0,0.01229580081727512,0.008997584540888622,0.019161835748295372,0.002666666666645333,0.0,0.004830917874326122,0.02370108695569686,0.003999999999968,0.01912137681127309,0.014039251207464696,0.01804045893667478,0.02087551096208697,0.0,0.016908212559721348,0.02173913043404747,0.011748792270421728,0.021285628018953878,0.051353260867490765,0.023676142697304347,0.012820512820184092,0.002415458937163061,0.0052083333331705735,0.023121376811241087,0.020041666666314406,0.04822338349944283,0.01577108881433415,0.017522296543733593,0.014583333332903648,0.0,0.0052083333331705735,0.053876718690640056,0.026996376811088994,0.029056716833352026,0.046068840578071056,0.04306326644237419,0.016880341879914395,0.0,0.0,0.007999999999936,0.002666666666645333,0.009606837606685363,0.0041666666665625,0.06188740245120037,0.0292735042727697,0.0,0.0013333333333226665,0.003999999999968,0.0052083333331705735,0.007874999999815906,0.0,0.0,0.014153846153506759,0.0,0.008547008546789393,0.024172008546301114,0.0,0.009661835748652243,0.0,0.03253804347744857,0.008333333333125,0.0041666666665625,0.0,0.0,0.0,0.0,0.01908212560341306,0.0,0.008547008546789393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1093320123794232,-0.16911548111547273,-0.4294227055173039,-0.2799735151153952,-0.2528629095843689,-1.1218311608857303,-0.7525607550066473,0.0,-0.13813047404413373,0.0,0.0,0.1252311909349546,0.16907263141855422,-0.7863548202455215,-1.0828593800053021,0.9030867893317804
Edgar Antonio Méndez Ortega,0.007608153851550264,0.010916484872700024,0.0029347685616743237,0.0030738136864058452,0.0011494252873464129,0.0021433400946443714,0.0,0.0,0.015848843540347043,0.016032263986954388,0.0035772119256269165,0.00173422060897871,0.009309333602751223,0.004039596421063994,0.001568627450971165,0.009497014150818831,0.01560999531378012,0.008798686021832718,0.002015612628246779,0.0025426944971167075,0.002244859460441293,0.006684857330072524,0.013546382967961275,0.013250269598836911,0.02407598658153306,0.008739543040618036,0.007953575695353163,0.0006734006733938714,0.006452762923238659,0.002499101042732639,0.005650048875759222,0.011213714805662418,0.02294758291307026,0.004165767709378472,0.009406521107981678,0.005755550492268337,0.0013468013467877427,0.005535853894918658,0.005731828084700047,0.013866539851151138,0.029527599119590662,0.01969772658412637,0.013222120712545454,0.0035671292476780847,0.0034614762176497197,0.0013784461152736424,0.017713828634506157,0.012572403350234206,0.04512591494660126,0.012438589507409057,0.0063393127653881476,0.0006734006733938714,0.0029644484055962417,0.007227752472212841,0.0022776787482358366,0.021456696361776273,0.056417910068324466,0.010797067308036035,0.008297539826436814,0.007435254803564623,0.0062709192334803494,0.00485717637055559,0.008509639368670663,0.028099759874109984,0.05221792842095166,0.017487804986655798,0.0012320445125645243,0.0023290986085598383,0.0027313381492514604,0.005836202672914823,0.015078021360226805,0.028622883657194002,0.04180220654465456,0.02636930178281698,0.02335554606544009,0.005077658303361285,0.0024703172071253426,0.0024509803921314156,0.007588834557477264,0.02372813781371929,0.025989173268835195,0.01161251191937751,0.018396438618797903,0.0025265428944289793,0.007794169767513142,0.0033399529272865446,0.0023400673400397047,0.01377882683548222,0.011821068438130891,0.005714285714215703,0.004607064554205318,0.0016269841269642622,0.0035185185184462447,0.003173400673362621,0.001604278074841965,0.003307585660501699,-0.9821083752407441,-1.2730643780068904,-0.12094784071503642,-0.0901612760272505,-0.2528629095843689,-0.7413615015947543,-0.22099705244430073,0.0,-0.2287253474328749,0.0,0.0,0.13929544482292716,-0.375655634712797,-0.6032153296022126,-0.5719366209601272,0.4526467343451249
Egor Filipenko,0.005127728174531714,0.0017857142856887755,0.020535714285450916,0.009496753246630815,0.00896464646455451,0.0,0.0,0.003021501068336419,0.014781746031549903,0.009027777777668257,0.028314957611470543,0.023583361082900794,0.011759074258945772,0.007111378205039775,0.0127753782164109,0.008935508935428639,0.015972222222015227,0.016307043650577585,0.026043357683461856,0.012125374625222514,0.015150821400649845,0.03356115391916681,0.006044608985702759,0.005341880341834685,0.011534992784665942,0.025403025793301226,0.020753291846786818,0.01620458789556302,0.0025252525252270177,0.020413573354526836,0.01087801087791594,0.0032051282051008107,0.013789682539511133,0.02837891785443169,0.01170634920621205,0.020607086438611383,0.011519036518928981,0.013226316167338928,0.018138328685020914,0.005536130536081256,0.012896825396677374,0.061626672447810935,0.020224832356917934,0.024013361535815285,0.01694386597858306,0.02471054272488734,0.009443987385050142,0.01039238539228872,0.008473389355595159,0.025458961993166468,0.03553686152370688,0.004536435786379807,0.014268207282667785,0.01840074243544314,0.0044677544677143195,0.012551990493016875,0.017305307539438146,0.02160370777046505,0.0013888888888734568,0.005681818181559917,0.0068550857841870915,0.014208026960513506,0.0019531249999694823,0.0012626262626135088,0.0,0.003939075630186327,0.006357230392047769,0.0,0.009765624999847412,0.005859374999908447,0.009023832070402856,0.0039062499999389646,0.0013888888888734568,0.0027777777777469137,0.0012626262626135088,0.013316761363089317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005112942612888919,0.0027777777777469137,0.022439799782696238,0.0,0.0,0.0,0.0,0.0,0.002976190476155045,0.005303030302973931,0.0,0.0,0.0,-0.6528965609565647,-0.16787934940757043,0.08470206915314182,-0.2799735151153952,-0.2528629095843689,-0.7937523771388326,-0.7525607550066473,0.0,1.0509272391830944,0.0,0.0,-0.3099798434374546,-0.3020471103192244,-0.6167812177980132,-0.7088389811162104,1.0178029798770374
Emiliano Buendía,0.004360465116177664,0.0007911392404963147,0.0015822784809926293,0.000388198757761564,0.0007433123941231828,0.004177305168874081,0.005927562328834935,0.0036522736337968632,0.0014534883720592213,0.0013642640769592621,0.000388198757761564,0.0022468845821027074,0.0028095092041331795,0.004219293931509844,0.010795190288988179,0.009414976950996518,0.0029824601575095403,0.0011964187580028344,0.006975158739323391,0.0026203416148910847,0.004643089988794269,0.015042236437364992,0.011896153943327242,0.008627308235088033,0.0018032148745017976,0.001404494382006691,0.0010419211040449778,0.011205452028107772,0.010614418723559173,0.02595294300933121,0.009992333987171545,0.018525435733081075,0.003975115996998299,0.006744099576331764,0.008752326101654113,0.007393745371943685,0.011033133782232373,0.008871740466552232,0.02536926912714279,0.024429459799804255,0.009403977409577267,0.0028762080073296446,0.007763754390188341,0.007775136925550079,0.01630040497145766,0.011785573118439674,0.01581722162970941,0.03816473066561231,0.009880484902570078,0.020241425448535633,0.019176965349148888,0.01670077868713511,0.014634437685818623,0.030902570097824714,0.02783033720136244,0.03321163716858335,0.005862348823686846,0.014870514582399536,0.011708820830952576,0.008000396962030094,0.01090316952874462,0.022019197156619836,0.02048191008059285,0.017140650383434305,0.006952646981094699,0.016387014201444318,0.012286989003246256,0.010415236577905567,0.010988008301385136,0.030415654994083174,0.024358778174073715,0.03026826675686063,0.007161339073021916,0.008523337066175165,0.010418629209569822,0.005667642384982628,0.004726532693425331,0.013043182726724688,0.019564814122782083,0.02103902793698336,0.0018203883494968894,0.0027616164792505084,0.003115828633520966,0.002761523764000372,0.0021595911475452193,0.011040729710804211,0.010060577400943566,0.023060098723065373,0.0041422856460005585,0.0,0.0005896226415038714,0.002531063046453539,0.0010245901639176298,0.007997268621564455,0.007176179140091489,0.008682271080132573,-0.6312107137170172,0.34524673240431936,-0.1080947213482753,-0.2799735151153952,-0.2528629095843689,-0.40082081055824575,-0.15455158962400742,0.0,0.0742012604607285,0.0,0.0,-0.0413456880152436,0.030355026546531938,-0.4705239856870374,-0.470128961575466,-0.2030596725472512
